file	line	env	label	title	section	snippet
main.tex	4371	theorem	thm:external-interface-projection-no-free-upgrade	External-interface projection and no-free-implementation upgrade	Abstract finite-record interface	Fix a package $P$, submitted surface $S$, acceptance ledger $L$, and dispatch table $$. Let $(P,S,L,)$ be the finite record projection that retains only the fields read by the certificate schema: claim kinds, evidence levels, submitted evidence pointers, human-promotion fields, assigned passing gate rows, discovery-interface rows, and command-boundary tuples. Then the following are equivalent for the publication-safety conclusion of Theorem~thm:publication-safety-interface. enumerate The theorem
main.tex	4471	proposition	prop:current-package-acceptance-certificate-ledger	Current-package acceptance and certificate ledger	Primary-claim inventory audit	Let $P^{+}$ be the finite current package consisting of the primary source submission_abstract.tex, this supplement main.tex, and, under the exact-or-archive-equivalent support-surface condition of Proposition~audit:review-bundle-availability-condition, review_bundle/REVIEW_BUNDLE_MANIFEST.json, together with review_bundle/certificate_schema.json, review_bundle/current_package_pass_records.json, review_bundle/submission_interface_map.json, review_bundle/primary_claim_inventory.json, review_bundl
main.tex	4581	theorem	thm:current-package-certificate-exactness	Current-package bounded schema-relative certificate exactness	Current-package instantiation	For the six-row finite current-package state $P^{+}_{6}$ of Proposition~prop:current-package-acceptance-certificate-ledger, assume the support-surface availability condition of Theorem~thm:final-support-surface-closure: the submitted supplemental material contains the exact review_bundle/ directory with review_bundle/FINAL_DIGESTS_SHA256.md, with refreshed digest rows and rerun finite-verifier logs for every named bundle coordinate regenerated after the digest surface was written. Equivalently, 
main.tex	4705	theorem	thm:manual-ledger-dependence-boundary	Ledger dependence and semantic extractor-completeness boundary	Current-package instantiation	For the current package, the exactness assertions in Proposition~prop:current-package-acceptance-certificate-ledger, Theorem~thm:current-package-certificate-exactness, and Theorem~thm:theorem-obligation-ledger-boundary are exactly finite-record claims over the displayed ledger rows, the submitted theorem-obligation inventory, and the syntactic theorem-environment extractor certificate of Theorem~thm:deterministic-theorem-environment-extractor-boundary. They therefore imply deterministic label co
main.tex	4784	corollary	cor:row-frozen-current-package-invariance	Row-frozen current-package invariance	Current-package instantiation	Under the support-surface hypotheses of Theorem~thm:current-package-certificate-exactness, the current-package acceptance decision factors through the six displayed rows \(a_1,,a_6\) and their certificate fields only. Any two ambient repository, daemon, artifact, or venue states that induce the same six tuples \( C(a_i)=(K_i,_i,E_i,H_i,R_i,D_i,B_i)\), the same submitted support surface, and the same verifier log path induce the same accepted current-package certificate set. Conversely, a reading
main.tex	4826	theorem	thm:current-package-extension-coordinate-rigidity	Current-package extension-coordinate rigidity	Current-package instantiation	Assume the support-surface hypotheses of Theorem~thm:current-package-certificate-exactness. Let \(P^{+}_{6}\) be the accepted six-row current-package state and let \(F_{6}\) be its finite schema projection: the row identifiers \(a_1,,a_6\), their tuples \( C(a_i)=(K_i,_i,E_i,H_i,R_i,D_i,B_i)\), the submitted support surface, the fixed dispatch table, and the recorded verifier log. Then \(F_{6}\) is the largest current-package invariant certified by this submission before adding a new finite coor
main.tex	4919	theorem	thm:current-package-semantic-non-escalation	Current-package semantic non-escalation	Current-package instantiation	Let $P^{+}_{6}$ be the six-row current-package state of Theorem~thm:current-package-certificate-exactness, and assume the same support-surface availability condition. For each accepted row $a_i$ with certificate \( C(a_i)=(K_i,_i,E_i,H_i,R_i,D_i,B_i)\), the following are equivalent for any proposed stronger reading $a_i^{+}$ of the same manuscript row. enumerate $a_i^{+}$ is accepted by the finite-record safety interface for the current package. The package supplies a positive extension record \
main.tex	4985	theorem	thm:named-boundary-positive-coordinate-classification	Named boundary positive-coordinate classification	Current-package instantiation	Assume the support-surface hypotheses of Theorem~thm:current-package-certificate-exactness. Let $F_{6}$ be the finite six-row projection of Theorem~thm:current-package-extension-coordinate-rigidity. Consider a proposed strengthened reading of one of the following six boundary interfaces: enumerate reading Theorem~thm:publication-safety-interface as end-to-end correctness of the AI-assisted workflow rather than conditional finite-record non-escalation; reading Theorem~thm:concrete-finite-script-i
main.tex	5095	corollary	cor:current-package-path-verified-instantiation	Current package path-verified instantiation	Current-package instantiation	For the current presentation package, let $P$ be the finite package consisting of the primary source submission_abstract.tex, this supplement main.tex, and the exact-or-archive-equivalent review-bundle support surface of Proposition~audit:review-bundle-availability-condition, together with the executable certificate records named in Proposition~prop:machine-readable-certificate-records. Root-level workflow diagnostic files are local historical/path-verified context only unless their records are 
main.tex	5198	lemma	lem:gate-witness-criterion	Gate-witness criterion	Case-study witness protocol	A case record is a historical path-verified witness for the safety interface when it names the source or artifact snapshot surface, the invariant that failed, the gate decision recorded for that snapshot, and the safe manuscript lesson. Under the finite-record interface theorem, Theorem~thm:publication-safety-interface, such a witness can support a case-study claim about the recorded historical gate surface, but not a stronger command-run, benchmark, live-daemon, rebuild, dynamic-artifact, or se
main.tex	5223	proposition	prop:path-complete-case-witnesses	Path-complete case witnesses	Case-study witness protocol	Suppose a case-study row is used as load-bearing evidence for the finite-record interface theorem, Theorem~thm:publication-safety-interface. If the row is path-complete in the sense above, then the row supplies exactly the evidence surface required for a path-verified historical snapshot case claim and no evidence surface for a fresh daemon, full-source, theorem-content, artifact-suite, benchmark, or semantic-substrate rerun. In fact every accepted path-complete case row factors through one of f
main.tex	5351	proposition	prop:review-bundle-case-snapshot-coverage	Review-bundle case-snapshot coverage	Case-evidence protocol.	For the four case-study rows in Table~tab:case-witnesses, the review bundle contains a finite external-review surface for every local case path used by the paper. The Newmath block has two local paths, the upper-fibers block has five local paths, the fake-extension block has two local paths, and the Rule110 block has four local paths, for thirteen local-path strings after resolving this paper's relative ARTIFACT_INVENTORY.md to its absolute path in the paper directory. The manifest file review_b
main.tex	5410	theorem	thm:case-witness-skeleton-rigidity	Case-witness skeleton rigidity	Case-evidence protocol.	Let \(r\) be one of the four case-study rows in Table~tab:case-witnesses, and assume the path-completeness and review-bundle coverage conclusions of Propositions~prop:path-complete-case-witnesses and prop:review-bundle-case-snapshot-coverage. Then the accepted information carried by \(r\) is exactly one of the following four skeleton lessons and no other reproducibility or semantic-validation lesson: enumerate a promotion skeleton: an intake packet is not daemon-visible publication work before h
main.tex	5553	proposition	audit:fresh-venue-record-criterion	Fresh venue-record criterion	Submission-interface checklist.	Assume that, immediately before the actual upload action or at a time explicitly recorded as unchanged for that action, the final submitted support surface contains either the venue-check record VENUE_CHECK.md and log VENUE_CHECK_RUN_2026-06-04.log, the later local-date rerun log review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.log, or an archive-equivalent replacement naming the same checked URLs, observation time, route rules, command result, source state, environment, exit code, and log
main.tex	5596	theorem	thm:venue-rule-freshness-non-escalation	Venue-rule freshness non-escalation	Submission-interface checklist.	Let $U$ be the finite dated venue record consisting of the official call URL, the submission-form URL, the style-guideline URL, the observation date and time, the HTTP-status run witness VENUE_CHECK_RUN_2026-06-04.log or the later rerun witness review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.log, the observed route class, page limit, proceedings boundary, deadline, supplement access rule, and the local witness rows in Table~tab:venue-submission-pack-gate. The venue component of the curren
main.tex	5640	corollary	cor:historical-venue-record-non-escalation	Historical venue record non-escalation	Submission-interface checklist.	The venue check recorded at VENUE_CHECK_RUN_2026-06-04.log, with local observation time 2026-06-04 10:15 Asia/Singapore, is a historical venue record. For the present post-2026-06-04 source state it is superseded, for local readiness only, by the rerun log review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.log and its companion record review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.md, whose local observation time and exit code are the fields printed in those files. Neither dated reco
main.tex	5670	corollary	cor:upload-time-venue-compliance-record-requirement	Upload-time venue-compliance record requirement	Submission-interface checklist.	The logs VENUE_CHECK_RUN_2026-06-04.log and review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.log are dated local-readiness records. For the current package they certify only the venue rule state observed at their recorded observation times. The current source package contains no EasyChair upload receipt, no completed-upload timestamp, and no finite statement tying a completed upload to the unchanged venue-rule state; the public branch/path archive-equivalent locator is a support-surface lo
main.tex	5719	proposition	prop:round-five-venue-record-instantiation	Round-five venue-record instantiation	Submission-interface checklist.	The files review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.log and review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.md instantiate the dated local-readiness branch required by Corollary~cor:upload-time-venue-compliance-record-requirement. Their finite fields are the command PowerShell Invoke-WebRequest against CICM route pages and bibliography authority pages, environment Windows PowerShell 5.1 from paper directory; network enabled, source state current working tree for main.tex, sub
main.tex	5770	proposition	audit:venue-submission-pack-gate	Venue-submission pack gate	Submission-interface checklist.	Assume only the dated venue-rule records currently named in this source package, with no upload receipt, no completed-upload timestamp, no archive-equivalent locator, and no unchanged-rule statement for a completed upload. Then the current package is submission-pack ready for this route only as a local pre-upload checklist exactly when the finite gate in Table~tab:venue-submission-pack-gate passes: the primary artifact is the two-page-plus-bibliography source submission_abstract.tex, the LNCS-st
main.tex	5841	proposition	audit:submission-artifact-role-separation	Submission artifact role separation	Submission-interface checklist.	For the current presentation-only route, the primary artifact, long technical supplement, and review bundle have distinct review roles. The primary source submission_abstract.tex states the presentation claim, main.tex proves the long-form interface theorems and records the case tables, and review_bundle/ supplies the supplemental source snapshots, case snapshots, and machine-readable manifest rows. None of these roles converts the support bundle into a second primary submission or converts a pr
main.tex	5933	proposition	prop:formal-source-gate-instantiation	Formal-source gate instantiation	Submission-interface checklist.	For the current presentation package, the Lean-facing assertions in rows pc3 and pc4 of Table~tab:primary-claim-inventory are accepted only as bounded contextual interfaces, not as accepted formal-source claims. The accepted certificate surface is the traceability row $a_1$, the fake-extension boundary row $a_5$, Table~tab:source-interface-record, source_interface_record.json, review_bundle/primary_claim_inventory.json, and review_bundle/certificate_schema.json. These records certify that the sh
main.tex	6000	theorem	thm:formal-source-promotion-obstruction	Formal-source promotion obstruction	Submission-interface checklist.	In the current presentation package, no manuscript sentence about the Lean/BEDC source interface can be promoted from bounded contextual interface evidence to an accepted formal-source claim unless the certificate is enlarged by an accepted formal-source row containing build-gate and axiom-purity-gate pass records. If a fresh execution reading is also asserted, the certificate must additionally contain the command, source commit or final package digest manifest, environment, exit code, and log p
main.tex	6041	theorem	thm:evidence-level-overclaim-obstruction	Evidence-level overclaim obstruction	Submission-interface checklist.	Fix the certificate schema, dispatch function, and evidence-level vocabulary of this paper. Let $c$ be a load-bearing claim whose accepted certificate has level path-verified and whose boundary field $B$ records that no command-run assertion is made. Then every stronger reading of $c$ that asserts any of the following additional conclusions is rejected by the finite schema verifier: enumerate external gate soundness for an arbitrary implementation of the workflow; Lean correctness, full-source r
main.tex	6116	theorem	thm:finite-witness-manifest-record-interface	Finite-witness manifest-bounded record interface	Submission-interface checklist.	This theorem is a manifest-bounded finite-record interface instance of Theorem~thm:evidence-level-overclaim-obstruction: it records only the bounded manifest/evaluator coordinates that may be checked, and it rejects stronger artifact readings unless the package supplies the additional finite records required for them, such as semantic-validation pass records or fresh rerun logs. The interface domain is the finite set \[ M_{a_6}=\{manifest entry,local paths, reviewable snapshots,boundary field, s
main.tex	6236	proposition	prop:artifact-validation-gate-unique-semantic-upgrade	Artifact-validation gate is the unique semantic upgrade	Submission-interface checklist.	For a finite-witness artifact claim certified through the manifest-bounded coordinate set $ M_{a_6}$ of Theorem~thm:finite-witness-manifest-record-interface, any strengthening to dynamic artifact semantics, unbounded evaluator correctness, or semantic Rule110/GroundCompiler validity factors through a separate artifact-validation gate. Such a gate must add, at minimum, the evaluator contract, the artifact bytes or manifest row being validated, the semantic predicate checked, and either an artifac
main.tex	6275	corollary	cor:artifact-semantic-validity-boundary	Artifact semantic-validity boundary for finite witnesses	Submission-interface checklist.	Let $c$ be a finite-witness artifact claim in the current package whose accepted certificate uses the artifact row $a_6$, and let $ M_{a_6}$ be the manifest-bounded coordinate set of Theorem~thm:finite-witness-manifest-record-interface. If a proposed stronger reading $c^{sem}$ asserts semantic validity of the unbounded Rule110/GroundCompiler artifact, semantic correctness of a dynamic evaluator, or artifact validity beyond the exact evaluator contract recorded in $ M_{a_6}$, then $c^{sem}$ is no
main.tex	6368	theorem	thm:primary-to-support-dependency-completeness	Primary-to-support dependency completeness	Submission-interface checklist.	Assume that the primary presentation source submission_abstract.tex, the technical supplement main.tex, the primary-claim inventory review_bundle/primary_claim_inventory.json, and the support map in Table~tab:primary-claim-support-map are included in the same finite support surface. Then every load-bearing primary row pc1,,pc12 factors through one of the support classes displayed in Table~tab:primary-claim-support-map. More precisely, the support map is a finite surjection from the twelve primar
main.tex	6436	proposition	prop:primary-claim-row-classification	Primary-claim conditional inventory-audit classification	Submission-interface checklist.	Assume the current primary source submission_abstract.tex is the submitted primary artifact, the twelve-row inventory review_bundle/primary_claim_inventory.json is supplied with the review bundle or an accepted archive-equivalent support surface, and the finite manual inventory audit has identified pc1,,pc12 as the load-bearing primary assertions. Then the current primary-claim inventory is complete for the short presentation note in the following conditional inventory-audit sense. Rows pc1, pc8
main.tex	6501	proposition	prop:primary-inventory-freshness-criterion	Primary-inventory freshness criterion	Submission-interface checklist.	Let $S$ be a later edited version of submission_abstract.tex, and let $I$ be a primary-claim inventory with rows of the same form as review_bundle/primary_claim_inventory.json: each row gives a location in $S$, a claim text or bounded paraphrase, a row status, a certificate surface, and an evidence level. Suppose a manual claim audit of $S$ produces a finite list of load-bearing assertions and verifies the following three conditions: enumerate every load-bearing assertion in $S$ appears in exact
main.tex	6573	proposition	prop:primary-supplement-interface-map	Primary--supplement interface map	Submission-interface checklist.	Every load-bearing claim made in the current primary artifact submission_abstract.tex is certified by an explicit supplement theorem, table row, or manifest row at a declared evidence level. The certification map is Table~tab:submission-interface-map, refined by Table~tab:primary-claim-inventory, and mirrored in the submission_interface_map field of review_bundle/REVIEW_BUNDLE_MANIFEST.json and the file review_bundle/submission_interface_map.json. Therefore a reviewer can check the short-paper p
main.tex	6822	theorem	thm:exact-inclusion-support-surface-realization	Exact-inclusion support-surface realization	Review-bundle and archive-equivalence condition	For the current package the selected support branch is exact supplemental inclusion of review_bundle/, but this branch remains conditional until an external upload-or-archive instantiation record exists. If the completed submission contains that directory, together with theorem_inventory.json and theorem_inventory.md, and those three support surfaces match the post-inventory digest rows listed in review_bundle/FINAL_DIGESTS_SHA256.md, then every bundle-backed claim in this supplement has a submi
main.tex	6866	theorem	thm:public-branch-archive-equivalent-realization	Public branch archive-equivalent locator criterion	Review-bundle and archive-equivalence condition	Let $L$ be the public automath branch/path coordinate recorded in review_bundle/REVIEW_BUNDLE_MANIFEST.json and in auditable-pipeline-review-bundle. If $L$ contains theorem_inventory.json, theorem_inventory.md, and the regular files under review_bundle/ with the same relative paths and the SHA--256 rows printed in review_bundle/FINAL_DIGESTS_SHA256.md, and if $L$ is pinned by commit or immutable release identifier, or else the branch head and byte-equality record are refreshed together at the fi
main.tex	6928	corollary	cor:submission-time-support-instantiation-test	Submission-time support instantiation test	Review-bundle and archive-equivalence condition	For a completed presentation-only submission, the bundle-backed and venue/bibliography-backed claims in this package instantiate external support if and only if the submitted support surface contains one of the following finite normal forms: enumerate exact inclusion of theorem_inventory.json, theorem_inventory.md, and review_bundle/, with review_bundle/FINAL_DIGESTS_SHA256.md regenerated after the inventory, extractor, verifier, primary-claim-freshness, and venue/bibliography records used by th
main.tex	6982	theorem	thm:final-support-surface-closure	Final support-surface closure	Review-bundle and archive-equivalence condition	For the current package, using Proposition~prop:final-package-shape-convention, Audit record~prop:exact-review-bundle-upload-witness, and Theorem~thm:exact-inclusion-support-surface-realization, the bundle-backed claims in this supplement are admissible at the stated path-verified evidence level exactly when the submitted supplemental material contains the exact directory review_bundle/ whose final packaging record is review_bundle/FINAL_DIGESTS_SHA256.md. The exact directory branch also require
main.tex	7104	theorem	thm:workspace-final-package-reconciliation	Workspace-to-final-package reconciliation	Review-bundle and archive-equivalence condition	Let $D_0$ be the digest manifest review_bundle/FINAL_DIGESTS_SHA256.md, and let $H_i$ denote the source state printed in verifier log $i$. The source-state claim made in Audit record~prop:final-immutable-package-state-certificate is the finite package claim consisting of these recorded pairs $(H_i,D_0)$, not a claim that every later reviewer checkout, editor workspace, or post-packaging working tree has Git HEAD equal to a single historical commit. If a current workspace reports a different Git 
main.tex	7197	theorem	thm:support-surface-normal-form	Support-surface normal form for bundle-backed claims	Review-bundle and archive-equivalence condition	For the current presentation package, every accepted use of a bundle-backed certificate coordinate is in exactly one of the following normal forms. enumerate Exact inclusion: an external upload or submission receipt records that the submitted support surface contains the exact review_bundle/ directory whose certificate-file bytes match review_bundle/FINAL_DIGESTS_SHA256.md. Archive-equivalent inclusion: a replacement archive satisfies every row of Table~tab:review-bundle-archive-equivalence, inc
main.tex	7264	theorem	thm:support-surface-invariant-compression	Support-surface invariant compression	Review-bundle and archive-equivalence condition	Let $ S$ be the family of support-surface and post-inventory claims in Theorems~thm:final-support-surface-closure, thm:workspace-final-package-reconciliation, thm:support-surface-normal-form, and thm:post-inventory-package-fixed-point, together with Corollary~cor:stable-replay-post-inventory-tuple. For the current package, every member of $ S$ is a projection of the same finite support tuple \[ =(F,M,D,R,Q), \] where $F$ is the selected relative file list, $M$ is the review-bundle manifest, $D$ 
main.tex	7329	theorem	thm:upload-or-archive-instantiation-boundary	Upload instantiation boundary	Review-bundle and archive-equivalence condition	Before the bundle-backed claims of this supplement are treated as part of a completed venue submission, the external submission record must instantiate one support-surface branch selected by Proposition~prop:final-package-shape-convention and Theorems~thm:final-support-surface-closure and thm:support-surface-normal-form. Either it must record that review_bundle/ was uploaded exactly with digest manifest $D_0$ and with the root theorem_inventory.json coordinate named by the manifest and ledger, o
main.tex	7372	corollary	cor:upload-or-archive-instantiation-record	Upload-or-archive instantiation record	Review-bundle and archive-equivalence condition	The bundle-backed support claims of the current package may be used only under the external-record condition of Theorem~thm:upload-or-archive-instantiation-boundary. In particular, review_bundle/FINAL_DIGESTS_SHA256.md is a local byte-level packaging manifest and not, by itself, an upload receipt, DOI, or proof that the public branch/path locator already contains the matching bytes. Thus the current package has a conditional local-support reading unless a later exact-upload receipt or archive-eq
main.tex	7395	proposition	prop:no-external-instantiation-from-local-bundle-records	No external instantiation from local bundle records	Review-bundle and archive-equivalence condition	In the current source package, the rows of review_bundle/FINAL_DIGESTS_SHA256.md, the manifest fields of review_bundle/REVIEW_BUNDLE_MANIFEST.json, the bibliography entries automath-publication-pipeline,auditable-pipeline-review-bundle, and the support notes in this supplement instantiate only a local exact-inclusion support mode and name the public branch/path archive-equivalent coordinate. They do not by themselves instantiate either admissible external-support branch of Corollary~cor:upload-o
main.tex	7439	proposition	prop:upload-or-archive-instantiation-update-protocol	Upload-or-archive instantiation update protocol	Review-bundle and archive-equivalence condition	Suppose a later venue upload receipt or archive-equivalent locator is to be used to replace the current no-receipt boundary of Corollary~cor:upload-or-archive-instantiation-record by an externally instantiated submitted-support claim. Then the replacement is accepted by the finite-record interface if and only if one of the two following finite update protocols is performed. The manuscript surfaces in the statement are precisely submission_abstract.tex and main.tex; the manifest surface is review
main.tex	7530	corollary	cor:current-no-receipt-support-surface-non-escalation	Current no-receipt support-surface non-escalation	Review-bundle and archive-equivalence condition	In the current source package the records review_bundle/FINAL_DIGESTS_SHA256.md, review_bundle/REVIEW_BUNDLE_MANIFEST.json, review_bundle/current_package_pass_records.json, and theorem_inventory.json contain no venue upload receipt, public DOI, or institutional archive identifier for review_bundle/. They do record the public automath branch/path coordinate as an archive-equivalent locator, but only under matching file-list, digest, manifest, and path-semantics tests. Hence every claim whose evid
main.tex	7583	corollary	cor:fresh-inventory-digest-instance-this-source-state	Fresh inventory digest instance for this source state	Review-bundle and archive-equivalence condition	In the present source state, the regenerated files theorem_inventory.json and theorem_inventory.md are closed as local exact-inclusion coordinates only after their SHA-256 rows in review_bundle/FINAL_DIGESTS_SHA256.md are recomputed from the bytes of those two files and the finite command-boundary table names that refreshed manifest state. This corollary supplies no upload receipt, archive locator, extractor-completeness certificate, or semantic proof check; it supplies only the local byte-coord
main.tex	7615	theorem	thm:digest-closure-refresh-criterion	Digest-closure refresh criterion for final package claims	Review-bundle and archive-equivalence condition	For the current presentation package, any claim that a submitted support surface has exact final digests is accepted only for a closed finite state $D$ satisfying all of the following conditions. enumerate The digest manifest review_bundle/FINAL_DIGESTS_SHA256.md contains SHA-256 rows for main.tex, submission_abstract.tex, references.bib, source_interface_record.json, theorem_inventory.json, theorem_inventory.md, and every file in the selected review_bundle/ support directory. The digest rows ar
main.tex	7684	theorem	thm:submission-support-refresh-rigidity	Submission support refresh rigidity	Review-bundle and archive-equivalence condition	Let $S$ be a source package for this presentation route, and suppose $S$ changes one of the following four support coordinates after the last accepted digest manifest was written: enumerate the theorem-obligation inventory bytes in theorem_inventory.json or theorem_inventory.md; a verifier or extractor log used to support a command-result claim; the primary-source line-span coordinate checked by review_bundle/verify_primary_claim_inventory.py; or the asserted venue-status coordinate, upgraded fr
main.tex	7756	proposition	prop:primary-architectural-fallback-without-external-support	Primary architectural fallback without external support	Review-bundle and archive-equivalence condition	Assume the current source package is used without an upload receipt for the exact review_bundle/ directory and without an archive-equivalent replacement satisfying Audit record~audit:review-bundle-archive-equivalence. Then the primary presentation article may assert only the source-level architecture and path-verified local-package claims whose evidence surfaces are visible outside the missing bundle. In particular, the theorem-ledger claim of Theorem~thm:theorem-obligation-ledger-boundary, the 
main.tex	7822	theorem	thm:deterministic-theorem-environment-extractor-boundary	Deterministic theorem-environment extractor boundary	Review-bundle and archive-equivalence condition	Let the theorem-like environment domain $ E$ for this package consist of the five environment names definition, lemma, proposition, theorem, and corollary. The command python review_bundle/extract_theorem_environments.py run on main.tex and theorem_inventory.json is a deterministic syntactic extractor for the following finite claim only: every labelled environment in main.tex whose environment name belongs to $ E$ is listed by label in theorem_inventory.json; every such environment is labelled; 
main.tex	7869	theorem	thm:extractor-domain-exactness-non-gluing	Extractor-domain exactness and non-gluing	Review-bundle and archive-equivalence condition	For the submitted theorem-inventory surface, the command python review_bundle/extract_theorem_environments.py is exact for one domain and impossible to glue beyond that domain without an added finite coordinate. Its exact domain is the syntactic label-coverage predicate on \[ E=\{definition,lemma,proposition, theorem,corollary\}. \] An exit-code-zero run proves precisely that the source has no unlabelled environment in $ E$, no duplicate label among those environments, and no labelled environmen
main.tex	7930	theorem	thm:final-byte-extractor-inventory-inclusion	Final-byte extractor inventory inclusion	Review-bundle and archive-equivalence condition	Fix a manuscript source byte string $M$, an inventory byte string $J$, and the extractor byte string review_bundle/extract_theorem_environments.py. Let $T(M)$ be the finite set of labels obtained by running that extractor on the five-environment domain $ E$ of Theorem~thm:deterministic-theorem-environment-extractor-boundary, and let $I(J)$ be the finite set of inventory labels read from $J$ with the accepted theorem-label prefixes. For the final bytes of this package, a zero-exit extractor run i
main.tex	8000	theorem	thm:theorem-inventory-proofchecker-obstruction	Theorem-inventory proof-checker obstruction	Review-bundle and archive-equivalence condition	Let $ E$ be the five-environment domain \{definition, lemma, proposition, theorem, corollary\} in main.tex. The finite theorem-inventory support surface consisting of theorem_inventory.json, theorem_inventory.md, and the output of python review_bundle/extract_theorem_environments.py classifies exactly labelled-environment coverage in $ E$: every labelled environment in $ E$ is present in the inventory, no such label is missing or duplicated, and no inventory conclusion glues to material outside 
main.tex	8048	theorem	prop:manual-theorem-inventory-boundary	Theorem-inventory boundary	Review-bundle and archive-equivalence condition	This theorem retains the legacy cross-reference label prop:manual-theorem-inventory-boundary for compatibility with earlier acceptance-ledger entries; its environment category is theorem, not proposition. The file theorem_inventory.json is a theorem-obligation inventory record whose current support has two finite parts. First, it is an obligation ledger selected by finite-record review and connected to the manifest and acceptance ledger. Second, Theorem~thm:deterministic-theorem-environment-extr
main.tex	8100	proposition	prop:regenerated-theorem-inventory-digest-closure	Regenerated theorem-inventory digest closure	Review-bundle and archive-equivalence condition	Suppose a theorem-inventory pass regenerates either theorem_inventory.json or theorem_inventory.md after the package has selected the exact-inclusion support branch. Then the final support-surface claims of Theorem~thm:final-support-surface-closure, the submitted theorem-ledger claim of Theorem~thm:theorem-obligation-ledger-boundary, and the command boundary of Proposition~audit:command-run-boundary-inventory remain closed only under the fixed-point conditions of Theorem~thm:digest-closure-refre
main.tex	8149	corollary	cor:current-theorem-inventory-digest-instance	Current theorem-inventory digest instance	Review-bundle and archive-equivalence condition	For the present local support package, after theorem_inventory.json and theorem_inventory.md have been regenerated, the submitted theorem-obligation ledger may be cited in Theorem~thm:theorem-obligation-ledger-boundary only through the refreshed digest rows for those two files in review_bundle/FINAL_DIGESTS_SHA256.md and through fresh finite-record verifier logs produced after the regenerated inventory files are present. If either the two digest rows or the post-regeneration verifier logs are ab
main.tex	8185	proposition	prop:post-inventory-fixed-point-support-certificate	Post-inventory fixed-point support certificate	Review-bundle and archive-equivalence condition	In the present package state, the two regenerated theorem-inventory files are accepted by the exact-inclusion theorem-ledger chain only at the following finite fixed point: the rows of review_bundle/FINAL_DIGESTS_SHA256.md name theorem_inventory.json and theorem_inventory.md; the same digest manifest names the refreshed logs review_bundle/certificate_verification_run.log, review_bundle/source_interface_verification_run.log, review_bundle/primary_claim_inventory_freshness_2026-06-09.log, and revi
main.tex	8242	theorem	thm:post-inventory-finite-record-realization	Post-inventory finite-record realization	Review-bundle and archive-equivalence condition	Suppose the following finite records are present in the current source package: enumerate theorem_inventory.json and theorem_inventory.md; a zero-exit log for python review_bundle/extract_theorem_environments.py computed after those two files were written; zero-exit logs for python review_bundle/verify_certificate_records.py, python review_bundle/verify_source_interface_record.py, and python review_bundle/verify_primary_claim_inventory.py computed against the same post-inventory package state; a
main.tex	8307	theorem	thm:theorem-obligation-ledger-boundary	Seven-row submitted theorem-obligation ledger integration	Review-bundle and archive-equivalence condition	Let $P^{+}_{7}$ be the seven-row support state obtained from $P^{+}_{6}$ by the conservative finite-record extension of Theorem~thm:nested-package-states, namely by adding exactly the submitted theorem-ledger coordinate a7. In $P^{+}_{7}$, the theorem-obligation ledger is no longer a detached review-only artifact: the submitted finite support surface contains theorem_inventory.json through the manifest field theorem_inventory and through acceptance-ledger entry a7. The earlier six-row state $P^{
main.tex	8379	proposition	prop:post-inventory-support-tuple-extraction-certificate	Post-inventory support-tuple extraction certificate	Review-bundle and archive-equivalence condition	For the current source package, the theorem-ledger support tuple is accepted only in the post-inventory form consisting of theorem_inventory.json, theorem_inventory.md, review_bundle/theorem_environment_extraction_run.log, review_bundle/current_package_pass_records.json, and review_bundle/FINAL_DIGESTS_SHA256.md. In that form the extraction log must be generated after the two inventory files exist, the pass-record ledger must contain the theorem-ledger certificate entry, and the digest manifest 
main.tex	8421	proposition	prop:submitted-theorem-inventory-availability	Submitted theorem-inventory availability	Review-bundle and archive-equivalence condition	If the external support-surface condition of Corollary~cor:upload-or-archive-instantiation-record is satisfied, then theorem_inventory.json is an available submitted certificate coordinate for the bounded theorem-obligation ledger claim of Theorem~thm:theorem-obligation-ledger-boundary. If the exact bundle is not uploaded with matching final digests, the theorem inventory has only local diagnostic force and cannot support a submitted theorem-ledger claim in the current package.
main.tex	8447	proposition	prop:submission-support-instantiation-field-normal-form	Submission-support instantiation field normal form	Review-bundle and archive-equivalence condition	For the current source package, the upload-or-archive support coordinate has the following complete finite field normal form: center tabularx{}{p{0.29}X} field & current value\\ support branch & conditional exact supplemental inclusion of theorem_inventory.json, theorem_inventory.md, and review_bundle/\\ upload receipt & absent\\ archive-equivalent locator & absent; public automath branch/path coordinate is candidate-only until byte equality is recorded\\ accepted external support status & insta
